Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,City,Zip Code,State,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
4920,35040,4/18/2015,Not Specified,44,486.63,0.03,Regular Air,-146.37,10.9,7.46,Jack O'Briant,Clinton,39056,Mississippi,South,Home Office,Office Supplies,Storage & Organization,Crate-A-Files™,Small Box,0.59,4/21/2015
4925,35045,4/2/2015,Medium,44,565.01,0.1,Regular Air,-10.33,13.48,4.51,Darrin Martin,Belle Glade,33430,Florida,South,Small Business,Office Supplies,Storage & Organization,"Tenex Personal Project File with Scoop Front Design, Black",Small Box,0.59,4/4/2015
4933,35104,4/22/2015,High,1,36.31,0.04,Regular Air,-74.45,29.99,5.5,Bill Donatelli,Kearney,68847,Nebraska,Central,Small Business,Technology,Computer Peripherals,Logitech Cordless Access Keyboard,Small Box,0.51,4/25/2015
4934,35104,4/22/2015,High,18,388.15,0,Regular Air,-44.21,19.94,14.87,Bill Donatelli,Kearney,68847,Nebraska,Central,Small Business,Furniture,Office Furnishings,Luxo Economy Swing Arm Lamp,Large Box,0.57,4/24/2015
4947,35173,3/13/2015,Not Specified,29,6483.26,0.09,Delivery Truck,341.98,240.98,60.2,Mike Pelletier,Moscow,83843,Idaho,West,Corporate,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Jumbo Box,0.56,3/15/2015
4948,35173,3/13/2015,Not Specified,13,1446.207,0.02,Regular Air,29.56,125.99,8.08,Mike Pelletier,Moscow,83843,Idaho,West,Corporate,Technology,Telephones and Communication,StarTAC ST7762,Small Box,0.57,3/15/2015
4961,35299,8/10/2015,Not Specified,41,4359,0.02,Regular Air,907.67,99.99,19.99,Randy Bradley,Douglasville,30135,Georgia,South,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,0.52,8/12/2015
4975,35392,2/22/2015,High,9,70.88,0.01,Regular Air,-50.20,6.48,9.68,Erin Mull,Bessemer,35020,Alabama,South,Small Business,Office Supplies,Paper,Xerox 1993,Small Box,0.36,2/22/2015
4983,35456,11/1/2015,Critical,37,46.37,0.03,Regular Air,-19.81,1.26,0.7,Cindy Chapman,Phoenix,85023,Arizona,West,Corporate,Office Supplies,Rubber Bands,Bagged Rubber Bands,Wrap Bag,0.81,11/3/2015
4989,35492,2/9/2015,Medium,36,455.93,0.02,Express Air,83.51,12.64,4.98,Janet Martin,Nashua,03060,New Hampshire,East,Corporate,Furniture,Office Furnishings,Nu-Dell Executive Frame,Small Pack,0.48,2/11/2015
4992,35554,9/24/2015,Not Specified,34,4581.54,0.05,Delivery Truck,-614.37,130.98,54.74,Darren Budd,Baytown,77520,Texas,Central,Consumer,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Jumbo Box,0.69,9/26/2015
5000,35590,12/2/2015,Critical,4,423.95,0,Regular Air,-263.95,99.99,19.99,Ryan Crowe,North Port,34287,Florida,South,Small Business,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,0.52,12/3/2015
5007,35712,10/23/2015,High,42,3931.17,0.1,Regular Air,1174.02,100.97,7.18,Steve Nguyen,Strongsville,44136,Ohio,East,Consumer,Technology,Computer Peripherals,Gyration Ultra Cordless Optical Suite,Small Box,0.46,10/24/2015
5008,35712,10/23/2015,High,24,134.88,0,Regular Air,-122.21,5.28,8.16,Steve Nguyen,Strongsville,44136,Ohio,East,Consumer,Office Supplies,Paper,Xerox 1963,Small Box,0.4,10/23/2015
5009,35713,10/17/2015,Medium,49,1355.47,0.04,Regular Air,590.04,28.53,1.49,Phillip Breyer,Muskego,53150,Wisconsin,Central,Corporate,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',Small Box,0.38,10/17/2015
5017,35811,1/2/2015,Critical,49,741.57,0.1,Regular Air,352.41,15.57,1.39,Chuck Clark,Pahrump,89041,Nevada,West,Corporate,Office Supplies,Envelopes,Park Ridge™ Embossed Executive Business Envelopes,Small Box,0.38,1/3/2015
5018,35811,1/2/2015,Critical,6,10.39,0.1,Regular Air,-3.24,1.76,0.7,Chuck Clark,Pahrump,89041,Nevada,West,Corporate,Office Supplies,Pens & Art Supplies,Newell 310,Wrap Bag,0.56,1/4/2015
5024,35814,3/27/2015,High,11,324.52,0.08,Regular Air,154.02,29.18,8.55,Karen Carlisle,San Francisco,94110,California,West,Home Office,Furniture,Office Furnishings,"Deflect-o SuperTray™ Unbreakable Stackable Tray, Letter, Black",Small Box,0.42,3/28/2015
5029,35842,5/24/2015,High,18,53.79,0.03,Regular Air,11.55,2.88,0.99,Susan Pistek,New Orleans,70117,Louisiana,South,Home Office,Office Supplies,Labels,Avery 474,Small Box,0.36,5/26/2015
5036,35905,2/18/2015,Low,20,37.4,0.09,Express Air,-17.18,1.68,1.57,Deanra Eno,South Orange,07079,New Jersey,East,Corporate,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,2/23/2015
5044,35938,11/17/2015,Not Specified,6,1770.7,0.05,Delivery Truck,-448.25,280.98,57,Bart Folk,Lemon Grove,91945,California,West,Corporate,Furniture,Chairs & Chairmats,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Jumbo Drum,0.78,11/19/2015
5045,35938,11/17/2015,Not Specified,48,628.33,0.09,Regular Air,-226.62,14.03,9.37,Bart Folk,Lemon Grove,91945,California,West,Corporate,Office Supplies,Storage & Organization,Project Tote Personal File,Small Box,0.56,11/18/2015
5047,35968,3/3/2015,Not Specified,21,141.2,0.05,Regular Air,-74.44,6.23,6.97,Barry Weirich,Foster City,94404,California,West,Corporate,Office Supplies,Binders and Binder Accessories,Avery Hole Reinforcements,Small Box,0.36,3/5/2015
5054,36034,10/16/2015,High,10,19.36,0,Regular Air,-1.02,1.76,0.7,Clay Ludtke,Brooklyn,11226,New York,East,Consumer,Office Supplies,Pens & Art Supplies,Newell 326,Wrap Bag,0.56,10/18/2015
5055,36038,8/16/2015,High,26,95.26,0.02,Regular Air,-89.06,3.28,5,Alex Russell,Mcminnville,97128,Oregon,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 35,Wrap Bag,0.56,8/18/2015
5064,36101,8/20/2015,High,3,446.05,0.09,Delivery Truck,-271.26,140.98,53.48,Ann Steele,Lehi,84043,Utah,West,Corporate,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Jumbo Box,0.65,8/21/2015
5066,36103,4/29/2015,Critical,10,55.82,0.01,Regular Air,-28.85,4.82,5.72,Nathan Mautz,Huntsville,35810,Alabama,South,Home Office,Furniture,Office Furnishings,Magna Visual Magnetic Picture Hangers,Small Pack,0.47,5/1/2015
5067,36103,4/29/2015,Critical,45,1335.316,0.03,Regular Air,701.66,35.99,0.99,Nathan Mautz,Huntsville,35810,Alabama,South,Home Office,Technology,Telephones and Communication,Accessory31,Small Pack,0.35,5/1/2015
5068,36130,9/13/2015,Critical,23,394.8,0.1,Regular Air,-113.80,17.98,4,Lindsay Shagiari,Massillon,44646,Ohio,East,Home Office,Technology,Computer Peripherals,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",Small Box,0.79,9/14/2015
5072,36132,4/9/2015,Low,3,604.576,0.03,Delivery Truck,-572.69,236.97,59.24,Hallie Redmond,Erie,16509,Pennsylvania,East,Home Office,Furniture,Tables,Chromcraft Rectangular Conference Tables,Jumbo Box,0.61,4/14/2015
5076,36160,11/22/2015,Low,12,2218.891,0,Express Air,79.54,205.99,8.99,Bryan Spruell,Santa Barbara,93101,California,West,Home Office,Technology,Telephones and Communication,TimeportP7382,Small Box,0.56,11/29/2015
5078,36163,11/5/2015,Low,32,463,0.07,Regular Air,24.61,14.45,7.17,Meg O'Connel,Kansas City,64130,MO,Central,Small Business,Office Supplies,Binders and Binder Accessories,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Small Box,0.38,11/5/2015
5082,36229,9/21/2015,Not Specified,12,1465.29,0.02,Regular Air,373.50,120.97,7.11,Patrick O'Donnell,Menomonee Falls,53051,Wisconsin,Central,Home Office,Technology,Office Machines,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,Medium Box,0.36,9/24/2015
5083,36229,9/21/2015,Not Specified,24,3590.33,0.01,Delivery Truck,-31.73,146.34,43.75,Patrick O'Donnell,Menomonee Falls,53051,Wisconsin,Central,Home Office,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,Jumbo Box,0.65,9/23/2015
5085,36257,2/26/2015,High,43,894.51,0.08,Regular Air,294.21,20.89,1.99,Phillina Ober,Auburn,98002,Washington,West,Small Business,Technology,Computer Peripherals,"IBM 80 Minute CD-R Spindle, 50/Pack",Small Pack,0.48,2/28/2015
5093,36294,8/20/2015,Medium,46,611.16,0.04,Regular Air,100.22,12.95,4.98,Yana Sorensen,Darien,06820,Connecticut,East,Corporate,Office Supplies,Binders and Binder Accessories,GBC Binding covers,Small Box,0.4,8/22/2015
5096,36354,6/5/2015,Medium,13,4567.36,0.07,Regular Air,889.31,363.25,19.99,Henia Zydlo,Coral Springs,33065,Florida,South,Home Office,Office Supplies,Appliances,Hoover WindTunnel™ Plus Canister Vacuum,Small Box,0.57,6/7/2015
5103,36357,1/13/2015,Not Specified,38,17605.77,0.01,Delivery Truck,-370.04,449.99,49,Clay Cheatham,Vancouver,98661,Washington,West,Small Business,Technology,Copiers and Fax,Canon PC940 Copier,Jumbo Drum,0.38,1/14/2015
5108,36390,10/12/2015,High,3,329.63,0.05,Regular Air,-541.33,125.99,8.99,Sylvia Foulston,Gorham,04038,Maine,East,Corporate,Technology,Telephones and Communication,M70,Small Box,0.59,10/14/2015
5111,36418,1/26/2015,Not Specified,33,207.92,0.08,Express Air,-124.84,6.23,6.97,Robert Marley,Newark,43055,Ohio,East,Corporate,Office Supplies,Binders and Binder Accessories,Avery Hole Reinforcements,Small Box,0.36,1/27/2015
5125,36484,1/27/2015,Critical,41,2380.5695,0.01,Express Air,740.48,65.99,3.9,Cari MacIntyre,Seguin,78155,Texas,Central,Corporate,Technology,Telephones and Communication,StarTAC Series,Small Box,0.55,1/28/2015
5126,36512,3/28/2015,Not Specified,30,10413.67,0.04,Delivery Truck,1099.29,355.98,58.92,Sean Braxton,Homestead,33030,Florida,South,Small Business,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,0.64,3/29/2015
5127,36512,3/28/2015,Not Specified,3,71.49,0.06,Regular Air,41.98,19.99,11.17,Sean Braxton,Homestead,33030,Florida,South,Small Business,Furniture,Office Furnishings,Telescoping Adjustable Floor Lamp,Large Box,0.6,3/31/2015
5138,36644,5/13/2015,High,24,2298.32,0.06,Regular Air,218.72,99.99,19.99,Dorothy Wardle,Saint Charles,60174,Illinois,Central,Corporate,Technology,Computer Peripherals,U.S. Robotics 56K Internet Call Modem,Small Box,0.5,5/14/2015
5157,36709,8/23/2015,Critical,42,2245.6915,0.05,Regular Air,369.08,65.99,8.99,Jennifer Ferguson,Greeneville,37743,Tennessee,South,Corporate,Technology,Telephones and Communication,i270,Small Box,0.55,8/25/2015
5165,36743,9/8/2015,Critical,3,26.13,0.1,Regular Air,-10.61,7.59,4,Laurel Elliston,East Massapequa,11758,New York,East,Home Office,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",Wrap Bag,0.42,9/9/2015
5171,36803,8/4/2015,Not Specified,42,121.65,0.05,Regular Air,30.76,2.88,0.99,Ralph Kennedy,Lansing,48911,Michigan,Central,Corporate,Office Supplies,Labels,Avery 514,Small Box,0.36,8/6/2015
5172,36803,8/4/2015,Not Specified,2,19.02,0.05,Express Air,10.73,2.08,5.33,Ralph Kennedy,Lansing,48911,Michigan,Central,Corporate,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box,0.43,8/6/2015
5173,36803,8/4/2015,Not Specified,2,103.105,0.09,Regular Air,-316.32,65.99,2.5,Ralph Kennedy,Lansing,48911,Michigan,Central,Corporate,Technology,Telephones and Communication,V8160,Small Box,0.56,8/6/2015
5177,36832,6/1/2015,Low,43,532.89,0.09,Regular Air,210.53,12.97,1.49,Bobby Trafton,San Ramon,94583,California,West,Small Business,Office Supplies,Binders and Binder Accessories,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Small Box,0.35,6/8/2015
5178,36832,6/1/2015,Low,24,60.69,0.06,Express Air,-25.65,2.12,1.99,Bobby Trafton,San Ramon,94583,California,West,Small Business,Technology,Computer Peripherals,Fuji Slim Jewel Case CD-R,Small Pack,0.55,6/6/2015
5179,36833,7/11/2015,Low,25,184.32,0,Regular Air,-73.33,6.68,7.3,Harold Ryan,Westlake,44145,Ohio,East,Home Office,Office Supplies,Paper,Xerox 1959,Small Box,0.37,7/18/2015
5186,36864,7/29/2015,Low,9,55.49,0.05,Regular Air,7.23,6.08,0.91,Toby Carlisle,Depew,14043,New York,East,Home Office,Office Supplies,Pens & Art Supplies,Zebra Zazzle Fluorescent Highlighters,Wrap Bag,0.51,7/31/2015
5193,36901,9/13/2015,Critical,30,201.09,0.08,Regular Air,-56.22,6.68,5.66,Dana Kaydos,Shoreview,55126,Minnesota,Central,Corporate,Office Supplies,Paper,Xerox 1923,Small Box,0.37,9/14/2015
5194,36929,5/25/2015,Low,45,3638.27,0.04,Regular Air,1123.79,80.98,4.5,Amy Cox,Watauga,76148,Texas,Central,Small Business,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Small Box,0.59,5/25/2015
5195,36929,5/25/2015,Low,37,1326.69,0,Regular Air,185.37,33.29,8.74,Amy Cox,Watauga,76148,Texas,Central,Small Business,Office Supplies,Storage & Organization,Fellowes Bases and Tops For Staxonsteel®/High-Stak® Systems,Small Box,0.61,5/29/2015
5206,36998,9/29/2015,Low,50,481.23,0.07,Regular Air,-409.24,9.98,12.52,Christine Abelman,Spokane,99207,Washington,West,Corporate,Furniture,Office Furnishings,"Eldon® Expressions™ Wood and Plastic Desk Accessories, Oak",Small Box,0.57,10/4/2015
5207,36998,9/29/2015,Low,41,265.39,0.1,Regular Air,-237.01,6.48,9.54,Christine Abelman,Spokane,99207,Washington,West,Corporate,Office Supplies,Paper,Xerox 1905,Small Box,0.37,10/6/2015
5208,36998,9/29/2015,Low,8,56.5,0.02,Regular Air,-17.16,6.48,5.19,Christine Abelman,Spokane,99207,Washington,West,Corporate,Office Supplies,Paper,Xerox 1995,Small Box,0.37,10/1/2015
5212,37063,12/9/2015,Not Specified,50,919,0,Regular Air,89.60,17.67,8.99,Alex Avila,Manhattan,66502,Kansas,Central,Home Office,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock",Small Pack,0.47,12/10/2015
5215,37123,2/17/2015,High,50,794.58,0.05,Delivery Truck,11.65,15.23,27.75,Lena Radford,Berea,44017,Ohio,East,Small Business,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,Jumbo Box,0.76,2/18/2015
5216,37124,3/30/2015,Low,33,21205.5,0.1,Regular Air,241.30,699.99,24.49,Julie Kriz,Dunedin,34698,Florida,South,Corporate,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier,Large Box,0.41,4/1/2015
5222,37158,9/22/2015,Low,25,172.04,0.05,Regular Air,-85.11,6.48,7.37,Anthony O'Donnell,Louisville,80027,Colorado,West,Consumer,Office Supplies,Paper,Xerox 210,Small Box,0.37,9/27/2015
5223,37185,10/31/2015,High,8,23.19,0.02,Regular Air,-13.27,2.6,2.4,Guy Armstrong,Jeffersonville,47130,Indiana,Central,Corporate,Office Supplies,Pens & Art Supplies,12 Colored Short Pencils,Wrap Bag,0.58,11/1/2015
5224,37188,3/4/2015,Critical,24,132.02,0.04,Express Air,-123.28,4.98,8.33,Carol Triggs,West Seneca,14224,New York,East,Home Office,Office Supplies,Paper,Xerox 198,Small Box,0.38,3/5/2015
5236,37253,9/1/2015,High,46,1184.32,0.09,Regular Air,-99.55,26.31,5.89,Muhammed MacIntyre,Hoffman Estates,60194,Illinois,Central,Small Business,Technology,Computer Peripherals,"Micro Innovations Micro 3000 Keyboard, Black",Small Box,0.75,9/1/2015
5239,37287,11/1/2015,Low,18,122.41,0.09,Regular Air,2.37,6.64,4.95,Brad Thomas,Danvers,01923,MA,East,Corporate,Furniture,Office Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Small Pack,0.37,11/5/2015
5240,37287,11/1/2015,Low,22,2052.2655,0.04,Regular Air,371.40,110.99,2.5,Brad Thomas,Newark,07101,New Jersey,East,Corporate,Technology,Telephones and Communication,T18,Small Box,0.57,11/5/2015
5241,37287,11/1/2015,Low,45,130.25,0.05,Regular Air,0.89,2.98,1.58,Brad Thomas,Norwich,06360,Connecticut,East,Corporate,Office Supplies,Rubber Bands,Staples Gold Paper Clips,Wrap Bag,0.39,11/6/2015
5242,37313,7/2/2015,Not Specified,44,3304.38,0,Regular Air,-634.49,70.71,37.58,Liz MacKendrick,Mechanicsville,23111,Virginia,South,Corporate,Furniture,Office Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Wrap Bag,0.78,7/3/2015
5243,37313,7/2/2015,Not Specified,17,908.412,0.07,Express Air,-71.19,65.99,8.99,Liz MacKendrick,Mechanicsville,23111,Virginia,South,Corporate,Technology,Telephones and Communication,V 3600 Series,Small Box,0.58,7/4/2015
5245,37315,6/5/2015,Low,43,170.81,0.1,Regular Air,-133.68,4.28,5.17,Luke Weiss,Des Moines,50315,Iowa,Central,Corporate,Office Supplies,Paper,Xerox 1971,Small Box,0.4,6/12/2015
5246,37315,6/5/2015,Low,31,4726.595,0.05,Express Air,1176.48,175.99,4.99,Luke Weiss,Des Moines,50315,Iowa,Central,Corporate,Technology,Telephones and Communication,5165,Small Box,0.59,6/12/2015
5251,37350,5/20/2015,Critical,7,163.14,0.07,Regular Air,-37.50,22.99,8.99,Kelly Andreada,Greer,29651,South Carolina,South,Home Office,Office Supplies,Pens & Art Supplies,Boston KS Multi-Size Manual Pencil Sharpener,Small Pack,0.57,5/21/2015
5256,37412,8/3/2015,High,17,191.67,0.03,Regular Air,6.02,10.98,3.37,Steve Carroll,Oakdale,55128,Minnesota,Central,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack,0.57,8/5/2015
5264,37445,2/17/2015,High,37,2180.23,0.05,Regular Air,660.25,60.22,3.5,Anthony O'Donnell,Louisville,80027,Colorado,West,Corporate,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Small Box,0.57,2/18/2015
5286,37634,5/21/2015,Medium,32,368.18,0.07,Regular Air,-36.78,12.21,4.81,Brendan Dodson,Oswego,60543,Illinois,Central,Corporate,Office Supplies,Storage & Organization,Portable Personal File Box,Small Box,0.58,5/22/2015
5304,37762,6/6/2015,Medium,20,135.02,0.02,Regular Air,-60.69,6.48,6.74,Anemone Ratner,Colonial Heights,23834,Virginia,South,Small Business,Office Supplies,Paper,Xerox 215,Small Box,0.37,6/7/2015
5305,37763,2/7/2015,Not Specified,29,169.61,0.1,Regular Air,-211.06,5.94,9.92,Alan Haines,Tonawanda,14150,New York,East,Consumer,Office Supplies,Binders and Binder Accessories,Storex Dura Pro™ Binders,Small Box,0.38,2/8/2015
5306,37763,2/7/2015,Not Specified,24,1247.9275,0.1,Regular Air,186.42,65.99,2.5,Alan Haines,Tonawanda,14150,New York,East,Consumer,Technology,Telephones and Communication,6190,Small Box,0.55,2/8/2015
5307,37765,11/24/2015,Low,7,42.66,0.09,Express Air,-30.74,4.06,6.89,Larry Blacks,Greer,29651,South Carolina,South,Consumer,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Small Box,0.6,11/29/2015
5308,37765,11/24/2015,Low,18,655.58,0.01,Regular Air,250.67,35.44,5.09,Larry Blacks,Greer,29651,South Carolina,South,Consumer,Office Supplies,Paper,Xerox 1932,Small Box,0.38,11/28/2015
5309,37765,11/24/2015,Low,12,1465.33,0.01,Delivery Truck,-66.38,113.98,30,Larry Blacks,Hilton Head Island,29915,South Carolina,South,Consumer,Furniture,Chairs & Chairmats,Hon Comfortask® Task/Swivel Chairs,Jumbo Drum,0.69,11/29/2015
5315,37798,11/4/2015,High,23,6276.83,0.09,Delivery Truck,813.49,291.73,48.8,Angele Hood,Olathe,66062,Kansas,Central,Consumer,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,Jumbo Drum,0.56,11/4/2015
5323,37831,7/26/2015,Not Specified,30,453.87,0.08,Regular Air,76.59,15.98,4,Cynthia Voltz,East Haven,06512,Connecticut,East,Corporate,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.37,7/28/2015
5335,37895,3/30/2015,Critical,14,304.65,0.1,Regular Air,24.20,21.98,8.32,Barry Gonzalez,Pikesville,21208,Maryland,East,Small Business,Office Supplies,Paper,Standard Line™ “While You Were Out” Hardbound Telephone Message Book,Wrap Bag,0.39,4/2/2015
5357,38052,2/14/2015,Low,13,542.6,0.03,Regular Air,118.40,40.98,1.99,Erin Ashbrook,Fort Worth,76106,Texas,Central,Consumer,Technology,Computer Peripherals,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Small Pack,0.44,2/14/2015
5370,38178,8/29/2015,Medium,32,153.98,0.02,Regular Air,71.60,4.91,0.5,Sibella Parks,Beaverton,97005,Oregon,West,Small Business,Office Supplies,Labels,Avery 493,Small Box,0.36,8/30/2015
5371,38182,5/22/2015,High,45,2848.83,0.07,Regular Air,-1182.87,64.65,35,Randy Ferguson,Clarksville,37042,Tennessee,South,Home Office,Office Supplies,Storage & Organization,Space Solutions Commercial Steel Shelving,Large Box,0.8,5/22/2015
5384,38279,4/29/2015,Medium,1,11.64,0.05,Regular Air,-10.73,7.59,4,Tom Boeckenhauer,Eugene,97405,Oregon,West,Corporate,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",Wrap Bag,0.42,5/1/2015
5387,38310,4/14/2015,High,4,62.45,0.08,Regular Air,-141.76,3.48,49,Jack Lebron,Richmond,47374,Indiana,Central,Corporate,Office Supplies,Appliances,Hoover® Commercial Lightweight Upright Vacuum,Large Box,0.59,4/17/2015
5389,38336,10/5/2015,Critical,14,91.75,0.07,Regular Air,2.82,6.75,2.99,Julie Creighton,Ankeny,50021,Iowa,Central,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones DublLock® D-Ring Binders,Small Box,0.35,10/6/2015
5390,38336,10/5/2015,Critical,31,346.57,0,Regular Air,-116.45,10.97,6.5,Julie Creighton,Bettendorf,52722,Iowa,Central,Corporate,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box,0.64,10/6/2015
5405,38437,5/8/2015,Critical,19,4201.47,0.04,Delivery Truck,199.25,212.6,52.2,Cynthia Arntzen,Abilene,79605,Texas,Central,Small Business,Furniture,Tables,Bush Advantage Collection® Round Conference Table,Jumbo Box,0.64,5/9/2015
5406,38437,5/8/2015,Critical,17,55.66,0.08,Regular Air,-21.40,3.28,2.31,Cynthia Arntzen,Allen,75002,Texas,Central,Small Business,Office Supplies,Pens & Art Supplies,Newell 321,Wrap Bag,0.56,5/9/2015
5413,38498,4/27/2015,Critical,30,3295.15,0.07,Regular Air,1070.18,115.79,1.99,Grant Carroll,Fairmont,26554,West Virginia,East,Corporate,Technology,Computer Peripherals,"Verbatim DVD-R, 4.7GB, Spindle, WE, Blank, Ink Jet/Thermal, 20/Spindle",Small Pack,0.49,4/29/2015
5414,38498,4/27/2015,Critical,1,43.9,0.02,Regular Air,-15.03,37.44,4.27,Grant Carroll,Fairmont,26554,West Virginia,East,Corporate,Office Supplies,Pens & Art Supplies,"Sanford Prismacolor® Professional Thick Lead Art Pencils, 36-Color Set",Wrap Bag,0.46,4/30/2015
5425,38532,7/17/2015,High,44,128.22,0.07,Regular Air,16.51,2.94,0.7,Pamela Coakley,Mentor,44060,Ohio,East,Corporate,Office Supplies,Pens & Art Supplies,Newell 338,Wrap Bag,0.58,7/19/2015
5441,38656,8/10/2015,Low,41,162.51,0.09,Regular Air,-148.40,4.13,5.34,John Castell,Pottstown,19464,Pennsylvania,East,Consumer,Office Supplies,Binders and Binder Accessories,ACCOHIDE® Binder by Acco,Small Box,0.38,8/17/2015
5442,38656,8/10/2015,Low,3,561.43,0.07,Delivery Truck,-199.46,180.98,26.2,John Castell,Pottstown,19464,Pennsylvania,East,Consumer,Furniture,Chairs & Chairmats,Global Ergonomic Managers Chair,Jumbo Drum,0.59,8/15/2015
5443,38656,8/10/2015,Low,13,64.46,0.01,Regular Air,25.16,4.91,0.5,John Castell,Prior Lake,55372,Minnesota,Central,Consumer,Office Supplies,Labels,Avery 478,Small Box,0.36,8/10/2015
5447,38661,2/11/2015,High,48,326.1,0.04,Regular Air,-118.74,6.48,6.6,Duane Noonan,Arvada,80004,Colorado,West,Corporate,Office Supplies,Paper,Xerox 21,Small Box,0.37,2/12/2015
5448,38661,2/11/2015,High,6,170.374,0.09,Regular Air,-67.13,35.99,0.99,Duane Noonan,Arvada,80004,Colorado,West,Corporate,Technology,Telephones and Communication,Accessory31,Small Pack,0.35,2/14/2015
5449,38690,1/19/2015,Low,28,697.5,0.02,Regular Air,169.89,23.99,6.3,Shahid Shariari,Port Huron,48060,Michigan,Central,Corporate,Technology,Office Machines,TI 36X Solar Scientific Calculator,Medium Box,0.38,1/23/2015
5453,38723,9/20/2015,Critical,39,2617.13,0,Regular Air,368.87,64.98,6.88,Pierre Wener,Auburn,04210,Maine,East,Home Office,Office Supplies,Storage & Organization,Fellowes Bankers Box™ Staxonsteel® Drawer File/Stacking System,Small Box,0.73,9/22/2015
5454,38723,9/20/2015,Critical,9,169.27,0.09,Regular Air,-68.93,19.98,4,Pierre Wener,Bennington,05201,Vermont,East,Home Office,Technology,Computer Peripherals,Belkin 105-Key Black Keyboard,Small Box,0.68,9/21/2015
5464,38817,5/20/2015,Not Specified,1,9.7,0.02,Regular Air,-18.03,4.98,4.62,Valerie Takahito,Troutdale,97060,Oregon,West,Consumer,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64,5/21/2015
5465,38848,12/16/2015,High,6,259.52,0.06,Regular Air,45.20,43.41,2.99,Nora Price,Suffolk,23434,Virginia,South,Home Office,Office Supplies,Binders and Binder Accessories,Satellite Sectional Post Binders,Small Box,0.39,12/17/2015
5467,38851,6/10/2015,Critical,1,8.49,0.06,Regular Air,-5.74,3.74,4.69,Brad Thomas,Westbrook,04092,Maine,East,Corporate,Office Supplies,Binders and Binder Accessories,Accohide Poly Flexible Ring Binders,Small Box,0.35,6/11/2015
5469,38853,3/23/2015,Low,13,728.025,0.04,Regular Air,20.00,65.99,2.5,Duane Benoit,Omaha,68046,Nebraska,Central,Home Office,Technology,Telephones and Communication,6000,Small Box,0.55,3/27/2015
5472,38884,8/17/2015,High,47,256,0.03,Regular Air,-119.84,5.28,5.66,Edward Hooks,Carol Stream,60188,Illinois,Central,Consumer,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Small Box,0.4,8/18/2015
5473,38884,8/17/2015,High,20,6067.76,0.06,Delivery Truck,-98.05,296.18,54.12,Edward Hooks,Carol Stream,60188,Illinois,Central,Consumer,Furniture,Tables,Hon 94000 Series Round Tables,Jumbo Box,0.76,8/18/2015
