Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,City,Zip Code,State,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
3340,23906,41536,Critical,37,321.02,0.1,Express Air,-11.88,8.67,3.5,Alyssa Crouse,Lake Oswego,97035,Oregon,West,Corporate,Office Supplies,Appliances,Staples 4 Outlet Surge Protector,Small Box,0.58,41537
3355,24007,41511,Low,26,531.66,0.08,Regular Air,135.65,20.89,1.99,Joy Bell,Evanston,60201,Illinois,Central,Home Office,Technology,Computer Peripherals,"IBM 80 Minute CD-R Spindle, 50/Pack",Small Pack,0.48,41518
3356,24007,41511,Low,28,317.85,0.06,Regular Air,-13.95,11.58,6.97,Joy Bell,Evanston,60201,Illinois,Central,Home Office,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown",Small Box,0.35,41518
3357,24007,41511,Low,42,163.08,0.09,Regular Air,66.17,4.13,0.5,Joy Bell,Evanston,60201,Illinois,Central,Home Office,Office Supplies,Labels,Avery 506,Small Box,0.39,41515
3362,24064,41479,Medium,23,6366.52,0.07,Delivery Truck,935.8,297.64,14.7,Sanjit Chand,Urbandale,50322,Iowa,Central,Home Office,Technology,Office Machines,Panasonic KX-P3200 Dot Matrix Printer,Jumbo Drum,0.57,41482
3367,24069,41470,Low,21,7981.2,0.02,Delivery Truck,-592.5205,376.13,85.63,Anne Pryor,Troy,12180,New York,East,Home Office,Furniture,Tables,Bretford Rectangular Conference Table Tops,Jumbo Box,0.74,41477
3371,24097,41489,High,1,17.19,0,Regular Air,-35.34,14.48,1.99,Anthony Johnson,Oak Park,60302,Illinois,Central,Small Business,Technology,Computer Peripherals,TDK 4.7GB DVD+RW,Small Pack,0.49,41489
3372,24097,41489,High,27,2689.48,0.04,Regular Air,399.93,99.99,19.99,Anthony Johnson,Oak Park,60302,Illinois,Central,Small Business,Technology,Computer Peripherals,U.S. Robotics 56K Internet Call Modem,Small Box,0.5,41491
3373,24097,41489,High,2,15.31,0.01,Regular Air,-8.15,4.98,4.86,Anthony Johnson,Oak Park,60302,Illinois,Central,Small Business,Office Supplies,Paper,Xerox 190,Small Box,0.38,41491
3379,24102,41607,Critical,50,1844.26,0.03,Regular Air,47.58,37.76,12.9,Fred McMath,Bangor,04401,Maine,East,Small Business,Office Supplies,Storage & Organization,"Companion Letter/Legal File, Black",Small Box,0.57,41608
3380,24128,41600,High,13,270.63,0.1,Regular Air,7.07,21.98,8.32,Eugene Barchas,Carpentersville,60110,Illinois,Central,Corporate,Office Supplies,Paper,Standard Line™ “While You Were Out” Hardbound Telephone Message Book,Wrap Bag,0.39,41602
3381,24128,41600,High,43,6583.913,0.09,Regular Air,1459.791,195.99,3.99,Eugene Barchas,Carpentersville,60110,Illinois,Central,Corporate,Technology,Telephones and Communication,CF 888,Small Box,0.59,41602
3388,24135,41295,Low,12,345.19,0.1,Regular Air,111.588,30.44,1.49,Ed Ludwig,Duncanville,75116,Texas,Central,Consumer,Office Supplies,Binders and Binder Accessories,"Premier Elliptical Ring Binder, Black",Small Box,0.37,41297
3395,24196,41484,High,2,13.44,0.08,Regular Air,-8.88,4.28,5.17,Nat Carroll,Killeen,76541,Texas,Central,Home Office,Office Supplies,Paper,Xerox 1971,Small Box,0.4,41485
3396,24196,41484,High,24,1049.49,0.05,Regular Air,-5.41,43.57,16.36,Nat Carroll,Killeen,76541,Texas,Central,Home Office,Office Supplies,Storage & Organization,"Trav-L-File Heavy-Duty Shuttle II, Black",Small Box,0.55,41486
3397,24197,41307,Low,41,2354.4,0,Express Air,246.54,55.94,6.55,David Smith,Highland Village,75067,Texas,Central,Small Business,Technology,Computer Peripherals,"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",Small Box,0.68,41314
3398,24197,41307,Low,2,35.6405,0.05,Regular Air,-110.396,20.99,1.25,David Smith,Highland Village,75067,Texas,Central,Small Business,Technology,Telephones and Communication,Accessory29,Small Pack,0.83,41314
3400,24227,41501,Medium,24,1840.8535,0.01,Regular Air,424.638,85.99,2.79,Karen Seio,Florence,35630,Alabama,South,Consumer,Technology,Telephones and Communication,6340,Small Box,0.58,41503
3403,24260,41549,Not Specified,48,548.3,0.09,Express Air,-47.92,11.97,4.98,Roger Barcio,Boise,83701,Idaho,West,Corporate,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,0.58,41550
3409,24352,41403,Critical,32,103.48,0.03,Regular Air,20.53,3.14,1.14,Toby Swindell,Germantown,38138,Tennessee,South,Small Business,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",Wrap Bag,0.4,41403
3410,24356,41404,Medium,37,12612.66,0.06,Delivery Truck,3325.03,350.99,39,Barry Gonzalez,Perry Hall,21128,Maryland,East,Consumer,Furniture,Chairs & Chairmats,Global Leather Executive Chair,Jumbo Drum,0.55,41406
3434,24515,41399,Critical,41,3051.27,0.1,Delivery Truck,121.48,80.97,33.6,Eugene Barchas,Carpentersville,60110,Illinois,Central,Home Office,Technology,Office Machines,Lexmark Z25 Color Inkjet Printer,Jumbo Drum,0.37,41401
3443,24577,41333,Medium,8,180.79,0.05,Regular Air,20.09,22.84,5.47,Steve Chapman,Conway,72032,Arkansas,South,Corporate,Office Supplies,Paper,Xerox 1929,Small Box,0.39,41334
3448,24581,41372,High,8,38.56,0.03,Regular Air,4.08,4.55,1.49,George Ashbrook,Lufkin,75901,Texas,Central,Consumer,Office Supplies,Binders and Binder Accessories,Presstex Flexible Ring Binders,Small Box,0.35,41373
3451,24610,41291,Not Specified,4,883.31,0.01,Delivery Truck,-79.96,200.98,23.76,Dean Katz,Redwood City,94061,California,West,Home Office,Furniture,Chairs & Chairmats,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Jumbo Drum,0.58,41293
3473,24710,41546,Low,3,22.06,0.05,Regular Air,-15.6,4.98,7.44,Jonathan Howell,Friendswood,77546,Texas,Central,Consumer,Office Supplies,Paper,Xerox 1922,Small Box,0.36,41550
3476,24740,41283,Medium,11,1091.47,0.04,Regular Air,160.48,92.23,39.61,Logan Haushalter,New City,10956,New York,East,Corporate,Furniture,Office Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Medium Box,0.67,41284
3477,24740,41283,Medium,35,112.59,0.09,Express Air,-126.7,3.28,5,Logan Haushalter,New City,10956,New York,East,Corporate,Office Supplies,Pens & Art Supplies,Newell 35,Wrap Bag,0.56,41283
3487,24806,41522,Not Specified,20,112.03,0.05,Regular Air,-57.9945,5.18,5.74,Filia McAdams,Vincennes,47591,Indiana,Central,Small Business,Office Supplies,Binders and Binder Accessories,Wilson Jones Impact Binders,Small Box,0.36,41524
3488,24833,41470,Not Specified,45,5205.83,0.08,Delivery Truck,-818.766,124.49,51.94,Sally Knutson,Madison Heights,48071,Michigan,Central,Small Business,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,41472
3495,24902,41419,High,43,224.58,0.03,Regular Air,46.31,5.18,2.04,Mike Gockenbach,Pembroke Pines,33024,Florida,South,Consumer,Office Supplies,Paper,Array® Memo Cubes,Wrap Bag,0.36,41421
3496,24903,41565,Low,33,1646.47,0.05,Regular Air,743.59,48.91,5.81,Paul Prost,Sioux Falls,57103,South Dakota,Central,Corporate,Office Supplies,Paper,Xerox 1891,Small Box,0.38,41572
3504,24961,41299,Low,8,487.59,0.04,Delivery Truck,-205.29,58.14,36.61,Ken Black,Rogers,72756,Arkansas,South,Consumer,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61,41306
3508,24993,41343,High,36,1561.2205,0.09,Regular Air,-226.82,55.99,2.5,Beth Fritzler,Morristown,37814,Tennessee,South,Small Business,Technology,Telephones and Communication,Accessory28,Small Pack,0.83,41345
3516,25056,41537,Not Specified,41,295.12,0,Regular Air,-151.93,6.48,8.19,Phillip Breyer,Muskego,53150,Wisconsin,Central,Corporate,Office Supplies,Paper,Xerox 217,Small Box,0.37,41539
3520,25062,41576,Critical,5,78.79,0.03,Regular Air,-21.29,14.42,6.75,Sally Hughsby,North Ridgeville,44039,Ohio,East,Consumer,Office Supplies,Appliances,Holmes Odor Grabber,Medium Box,0.52,41578
3521,25062,41576,Critical,9,3928.25,0.04,Regular Air,1343.2465,420.98,19.99,Sally Hughsby,North Ridgeville,44039,Ohio,East,Consumer,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box,0.35,41578
3523,25091,41323,Medium,4,156.97,0.01,Regular Air,-25.4265,34.54,14.72,Lena Creighton,Penn Hills,15235,Pennsylvania,East,Corporate,Office Supplies,Binders and Binder Accessories,GBC Recycled Grain Textured Covers,Small Box,0.37,41326
3524,25092,41608,High,6,141.27,0.08,Express Air,28.1435,21.38,2.99,Katrina Willman,East Longmeadow,01028,MA,East,Consumer,Office Supplies,Binders and Binder Accessories,Trimflex™ Flexible Post Binders,Small Box,0.37,41610
3525,25092,41608,High,9,16.02,0.09,Regular Air,-2.82,1.81,0.75,Katrina Willman,Milton,02186,MA,East,Consumer,Office Supplies,Rubber Bands,Assorted Color Push Pins,Wrap Bag,0.52,41610
3526,25092,41608,High,42,242.8,0.07,Regular Air,95.91,5.84,1,Katrina Willman,Rutland,05701,Vermont,East,Consumer,Office Supplies,Pens & Art Supplies,"Quartet Omega® Colored Chalk, 12/Pack",Wrap Bag,0.38,41610
3533,25154,41505,High,16,102.5,0.1,Regular Air,13.84,6.68,1.5,Giulietta Baptist,Hobart,46342,Indiana,Central,Home Office,Office Supplies,Pens & Art Supplies,Sanford Liquid Accent Highlighters,Wrap Bag,0.48,41506
3534,25155,41293,Low,48,1038.99,0,Regular Air,-180.45,19.94,14.87,John Dryer,Martinez,30907,Georgia,South,Corporate,Furniture,Office Furnishings,Luxo Economy Swing Arm Lamp,Large Box,0.57,41300
3535,25155,41293,Low,17,114.01,0.08,Regular Air,6.99,6.69,3.1,John Dryer,Martinez,30907,Georgia,South,Corporate,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Wrap Bag,0.36,41300
3536,25155,41293,Low,3,30.37,0.01,Express Air,-1.74,4.98,5.49,John Dryer,Martinez,30907,Georgia,South,Corporate,Office Supplies,Paper,Xerox 1952,Small Box,0.38,41298
3537,25157,41418,Not Specified,24,545.38,0.02,Regular Air,89.6,22.84,8.18,Tony Molinari,Fairfield,94533,California,West,Corporate,Office Supplies,Paper,Xerox 1991,Small Box,0.39,41420
3538,25157,41418,Not Specified,47,271.78,0.07,Regular Air,52.74,5.84,1.2,Tony Molinari,Rutland,05701,Vermont,East,Corporate,Office Supplies,Pens & Art Supplies,Newell 312,Wrap Bag,0.55,41419
3544,25254,41533,Critical,35,299.68,0.06,Regular Air,-29.3595,8.85,5.6,Christine Phan,Spring,77373,Texas,Central,Small Business,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36,41535
3549,25315,41609,Low,36,7783.36,0.07,Express Air,3506.24,225.04,11.79,Joy Smith,Valparaiso,46383,Indiana,Central,Consumer,Office Supplies,Appliances,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Medium Box,0.42,41609
3550,25315,41609,Low,21,61.76,0,Regular Air,4.34,2.84,0.93,Joy Smith,Valparaiso,46383,Indiana,Central,Consumer,Office Supplies,Pens & Art Supplies,SANFORD Liquid Accent™ Tank-Style Highlighters,Wrap Bag,0.54,41609
3551,25315,41609,Low,36,1280.34,0,Delivery Truck,-1048.248,31.76,45.51,Joy Smith,Valparaiso,46383,Indiana,Central,Consumer,Furniture,Tables,Hon iLevel™ Computer Training Table,Jumbo Box,0.65,41611
3557,25350,41610,Not Specified,30,2477.99,0,Regular Air,747.68,80.98,4.5,Troy Blackwell,Lake Worth,33461,Florida,South,Home Office,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Small Box,0.59,41612
3558,25350,41610,Not Specified,23,48.83,0.06,Regular Air,1,2.1,0.7,Troy Blackwell,Lake Worth,33461,Florida,South,Home Office,Office Supplies,Pens & Art Supplies,"Sanford EarthWrite® Recycled Pencils, Medium Soft, #2",Wrap Bag,0.57,41612
3591,25634,41483,Not Specified,29,593.32,0.03,Regular Air,28.99,20.95,4,Mike Pelletier,Glenview,60025,Illinois,Central,Corporate,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,0.6,41486
3592,25634,41483,Not Specified,26,626.07,0.03,Express Air,185.32,23.99,6.71,Mike Pelletier,Glenview,60025,Illinois,Central,Corporate,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Small Box,0.35,41484
3603,25735,41637,Not Specified,45,260.37,0.02,Regular Air,44.15,5.58,1.99,Lisa DeCherney,Brookings,57006,South Dakota,Central,Consumer,Office Supplies,Pens & Art Supplies,DIXON Ticonderoga® Erasable Checking Pencils,Wrap Bag,0.46,41651
3615,25828,41600,Not Specified,35,241.43,0.01,Regular Air,-65.8,6.84,4.42,Michael Oakman,Lehigh Acres,33971,Florida,South,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Design Stainless Steel Bent Scissors,Small Pack,0.58,41602
3616,25828,41600,Not Specified,29,163.04,0.08,Regular Air,58,5.84,1,Michael Oakman,Long Beach,39560,Mississippi,South,Small Business,Office Supplies,Pens & Art Supplies,"Quartet Omega® Colored Chalk, 12/Pack",Wrap Bag,0.38,41601
3617,25828,41600,Not Specified,31,9041.26,0.01,Delivery Truck,-383.03,286.85,61.76,Michael Oakman,Long Beach,39560,Mississippi,South,Small Business,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,Jumbo Box,0.78,41600
3618,25830,41399,Low,5,25.34,0.1,Regular Air,-21.29,4.06,6.89,Justin Hirsh,Canton,48187,Michigan,Central,Consumer,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Small Box,0.6,41399
3619,25830,41399,Low,11,178.57,0.05,Regular Air,-37.3865,15.28,10.91,Justin Hirsh,Canton,48187,Michigan,Central,Consumer,Office Supplies,Binders and Binder Accessories,Recycled Premium Regency Composition Covers,Small Box,0.36,41404
3621,25860,41275,Low,9,740.2,0.05,Express Air,239.94,83.98,5.01,Elpida Rittenbach,Wilmington,19805,Delaware,East,Consumer,Office Supplies,Envelopes,Ames Color-File® Green Diamond Border X-ray Mailers,Small Box,0.38,41277
3622,25860,41275,Low,23,1288.7785,0.07,Regular Air,-185.889,65.99,19.99,Elpida Rittenbach,Wilmington,19805,Delaware,East,Consumer,Technology,Telephones and Communication,iDEN i95,Small Box,0.59,41284
3625,25889,41432,Low,23,321.63,0.04,Regular Air,73.7,14.34,5,Chris McAfee,Whittier,90604,California,West,Consumer,Furniture,Office Furnishings,Nu-Dell Leatherette Frames,Small Pack,0.49,41434
3631,25952,41520,High,50,2864.1005,0.03,Regular Air,697.824,65.99,8.99,Ed Braxton,Tucson,85705,Arizona,West,Home Office,Technology,Telephones and Communication,i270,Small Box,0.55,41521
3641,26023,41505,High,49,120.77,0.03,Regular Air,19.86,2.47,1.02,Charles McCrossin,Plainfield,60544,Illinois,Central,Corporate,Office Supplies,Rubber Bands,Staples Paper Clips,Wrap Bag,0.38,41506
3643,26051,41451,Not Specified,22,795.74,0,Delivery Truck,-127.39,33.94,19.19,Annie Cyprus,Oak Lawn,60453,Illinois,Central,Home Office,Furniture,Chairs & Chairmats,"Metal Folding Chairs, Beige, 4/Carton",Jumbo Drum,0.58,41453
3644,26051,41451,Not Specified,31,251.75,0.07,Regular Air,22.46,8.33,1.99,Annie Cyprus,Oak Lawn,60453,Illinois,Central,Home Office,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Small Pack,0.52,41452
3646,26054,41316,Critical,47,396.78,0.09,Regular Air,-321.21,8.37,10.16,Resi Polking,Caldwell,83605,Idaho,West,Small Business,Furniture,Office Furnishings,Westinghouse Clip-On Gooseneck Lamps,Large Box,0.59,41318
3658,26182,41289,Not Specified,30,4684.9,0.01,Delivery Truck,-549.27,150.98,66.27,Doug Bickford,Romeoville,60441,Illinois,Central,Corporate,Furniture,Bookcases,Bush Mission Pointe Library,Jumbo Box,0.65,41292
3659,26182,41289,Not Specified,4,770.76,0.08,Delivery Truck,-192.51,200.98,23.76,Doug Bickford,Saint Peters,63376,MO,Central,Corporate,Furniture,Chairs & Chairmats,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Jumbo Drum,0.58,41289
3665,26244,41488,High,16,131.72,0.09,Regular Air,-42.61,8.46,3.62,Michael Dominguez,Fitchburg,53713,Wisconsin,Central,Home Office,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61,41490
3668,26276,41528,Low,19,20329.8,0,Regular Air,9224.1,999.99,13.99,Janet Martin,Atlantic City,08401,New Jersey,East,Corporate,Technology,Office Machines,"Polycom Soundstation EX Audio-Conferencing Telephone, Black",Medium Box,0.36,41532
3669,26276,41528,Low,21,3685.38,0,Express Air,1040.62,170.98,13.99,Janet Martin,Wellesley,02457,MA,East,Corporate,Furniture,Office Furnishings,Tenex Antistatic Computer Chair Mats,Medium Box,0.75,41535
3673,26305,41609,Medium,50,1118.21,0.07,Regular Air,-122.7855,22.38,15.1,Max Jones,Scranton,18504,Pennsylvania,East,Home Office,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Small Box,0.38,41611
3674,26305,41609,Medium,13,3503.56,0.01,Delivery Truck,-633.441237,262.11,62.74,Max Jones,Scranton,18504,Pennsylvania,East,Home Office,Furniture,Tables,Bevis Boat-Shaped Conference Table,Jumbo Box,0.75,41610
3683,26341,41482,Critical,8,1095.27,0.03,Delivery Truck,-281.2238,124.49,51.94,Karen Ferguson,Holbrook,11741,New York,East,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,41484
3687,26368,41469,Medium,25,1809.0125,0.01,Regular Air,795.051,85.99,2.5,Shahid Shariari,Pontiac,48342,Michigan,Central,Corporate,Technology,Telephones and Communication,Accessory12,Small Box,0.35,41471
3691,26373,41476,Medium,7,285.08,0.08,Regular Air,2.3,40.98,5.33,Anna Andreadi,Overland Park,66212,Kansas,Central,Small Business,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,Small Box,0.57,41479
3693,26401,41559,Medium,1,415,0.07,Regular Air,-199.3065,420.98,19.99,Dave Poirier,Augusta,04330,Maine,East,Small Business,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box,0.35,41561
3711,26499,41325,Medium,11,32.4,0.05,Regular Air,8.78,2.88,0.5,Sylvia Foulston,Mundelein,60060,Illinois,Central,Corporate,Office Supplies,Labels,Avery 507,Small Box,0.39,41326
3726,26630,41604,High,9,65.67,0.02,Regular Air,-35.2,6.48,7.37,Logan Haushalter,New City,10956,New York,East,Corporate,Office Supplies,Paper,Xerox 210,Small Box,0.37,41606
3727,26631,41578,Critical,37,231.65,0,Regular Air,-241.28,5.98,10.39,Jeremy Pistek,Thousand Oaks,91360,California,West,Corporate,Office Supplies,Paper,Xerox 1895,Small Box,0.4,41578
3732,26688,41503,Medium,21,424.13,0.06,Regular Air,57.17,20.27,3.99,Laurel Workman,Bozeman,59715,Montana,West,Home Office,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,Small Box,0.57,41505
3733,26688,41503,Medium,7,69.4,0.09,Regular Air,12.02,9.93,1.09,Laurel Workman,Bozeman,59715,Montana,West,Home Office,Office Supplies,Pens & Art Supplies,Peel-Off® China Markers,Wrap Bag,0.43,41504
3736,26693,41506,Medium,44,2094.978,0.06,Express Air,697.293,55.99,1.25,William Brown,Kennesaw,30144,Georgia,South,Corporate,Technology,Telephones and Communication,Accessory2,Small Pack,0.55,41508
3737,26695,41430,Not Specified,43,367.11,0.01,Regular Air,163.42,8.34,1.43,Justin Deggeller,Enterprise,36330,Alabama,South,Corporate,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Wrap Bag,0.35,41432
3749,26784,41477,Critical,12,1466.95,0.02,Delivery Truck,-64.14,120.98,30,Christy Brittain,Colonia,07067,New Jersey,East,Consumer,Furniture,Chairs & Chairmats,Hon Every-Day® Chair Series Swivel Task Chairs,Jumbo Drum,0.64,41478
3750,26784,41477,Critical,33,440.23,0.09,Regular Air,-37.9407,13.99,7.51,Christy Brittain,Hawthorne,07506,New Jersey,East,Consumer,Technology,Office Machines,Sharp EL500L Fraction Calculator,Medium Box,0.39,41478
3751,26786,41370,Medium,29,296.94,0.08,Regular Air,-25.41,10.98,3.99,Evan Henry,La Mesa,91941,California,West,Corporate,Office Supplies,Appliances,Staples Surge Protector 6 outlet,Small Box,0.58,41371
3758,26852,41338,Critical,2,15.81,0.06,Regular Air,-9.88,4.98,6.07,Jim Kriz,Fairfield,45014,Ohio,East,Consumer,Office Supplies,Paper,Xerox 1897,Small Box,0.36,41340
3773,26947,41428,High,4,467.15,0.01,Delivery Truck,-212.34,100.8,60,Bruce Money,Orem,84057,Utah,West,Corporate,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Jumbo Drum,0.59,41431
3777,26951,41371,Not Specified,3,451.81,0.05,Regular Air,-318.594,150.98,13.99,Kean Takahito,Peachtree City,30269,Georgia,South,Home Office,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,0.38,41372
3781,26978,41449,Medium,46,27875.54,0,Regular Air,-635.69,599.99,24.49,Seth Vernon,Dodge City,67801,Kansas,Central,Home Office,Technology,Copiers and Fax,Canon Image Class D660 Copier,Large Box,0.44,41451
3782,26978,41449,Medium,49,2030.44,0.04,Regular Air,938.26,40.99,5.86,Seth Vernon,Dodge City,67801,Kansas,Central,Home Office,Office Supplies,Paper,Xerox 1919,Small Box,0.36,41451
3783,26978,41449,Medium,47,695.99,0.09,Express Air,-157.44,15.31,8.78,Seth Vernon,Dodge City,67801,Kansas,Central,Home Office,Office Supplies,Storage & Organization,Eldon Jumbo ProFile™ Portable File Boxes Graphite/Black,Small Box,0.57,41451
3784,26978,41449,Medium,2,48.84,0.01,Regular Air,-21.2,18.97,9.03,Seth Vernon,West Des Moines,50265,Iowa,Central,Home Office,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,0.37,41450
3790,27011,41637,Medium,5,53.66,0.09,Regular Air,5.69,10.94,1.39,Anne Pryor,Troy,12180,New York,East,Home Office,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Small Box,0.35,41637
3794,27047,41599,High,25,14240.76,0.06,Regular Air,3128.69,599.99,24.49,Patrick Bzostek,Corsicana,75109,Texas,Central,Consumer,Technology,Copiers and Fax,Canon PC1080F Personal Copier,Large Box,0.5,41600
3795,27047,41599,High,38,167.41,0.05,Regular Air,-161.57,4.28,6.72,Patrick Bzostek,Corsicana,75109,Texas,Central,Consumer,Office Supplies,Paper,Xerox 1927,Small Box,0.4,41600
3796,27077,41347,Critical,11,1612.93,0,Regular Air,321.25,140.99,13.99,Frank Carlisle,Longview,75601,Texas,Central,Small Business,Technology,Office Machines,Canon MP100DHII Printing Calculator,Medium Box,0.37,41349
3812,27141,41308,Not Specified,25,495.8,0.03,Regular Air,107.82,19.04,6.38,Patrick Ryan,Athens,30605,Georgia,South,Corporate,Furniture,Office Furnishings,"Eldon Expressions™ Desk Accessory, Wood Photo Frame, Mahogany",Small Box,0.56,41309
3813,27141,41308,Not Specified,28,1645.51,0.06,Regular Air,300.34,59.76,9.71,Patrick Ryan,Athens,30605,Georgia,South,Corporate,Office Supplies,Storage & Organization,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Small Box,0.57,41309
3818,27205,41414,Not Specified,12,87.11,0.08,Regular Air,-43.65,7.28,3.52,Jason Fortune,Huntington,25705,West Virginia,East,Corporate,Technology,Computer Peripherals,"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack",Small Pack,0.68,41416
3819,27232,41503,Not Specified,19,639.3,0.05,Regular Air,30.21,34.99,7.73,Ralph Arnett,Essex,21221,Maryland,East,Consumer,Office Supplies,Pens & Art Supplies,Hunt Boston® Vacuum Mount KS Pencil Sharpener,Small Box,0.59,41505
3820,27236,41334,High,20,393.31,0.04,Regular Air,84.3,19.98,5.86,Alan Hwang,Rosenberg,77471,Texas,Central,Small Business,Office Supplies,Paper,Xerox 191,Small Box,0.38,41335
3836,27335,41583,Low,23,67.47,0.03,Regular Air,-100.6,2.66,6.35,Karl Brown,Boston,02110,MA,East,Corporate,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,Small Box,0.36,41583
3842,27396,41615,Critical,14,138.31,0.07,Regular Air,-31.16,9.77,6.02,Sean Wendt,Minnetonka,55345,Minnesota,Central,Corporate,Furniture,Office Furnishings,DAX Solid Wood Frames,Medium Box,0.48,41617
3843,27426,41327,Low,41,438.66,0.01,Regular Air,58.86,9.99,4.78,William Brown,Kennesaw,30144,Georgia,South,Home Office,Office Supplies,Paper,Xerox 1896,Small Box,0.4,41329
3844,27426,41327,Low,32,416.99,0.02,Express Air,-93.62,12.88,4.59,William Brown,Kennesaw,30144,Georgia,South,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Martin-Yale Premier Letter Opener,Wrap Bag,0.82,41334
3850,27461,41330,Critical,40,121.92,0.09,Express Air,51.23,2.88,0.5,Candace McMahon,Morgantown,26501,West Virginia,East,Corporate,Office Supplies,Labels,Avery 507,Small Box,0.39,41330
3851,27461,41330,Critical,26,1096.17,0.01,Regular Air,110.78,40.99,19.99,Candace McMahon,Morgantown,26501,West Virginia,East,Corporate,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Small Box,0.36,41330
3858,27524,41305,Not Specified,50,343.94,0.02,Regular Air,-157.4,6.48,7.37,Jay Fine,Sacramento,95823,California,West,Consumer,Office Supplies,Paper,Xerox 210,Small Box,0.37,41307
3859,27527,41607,Medium,37,376.58,0.09,Regular Air,1.33,10.4,5.4,Rob Haberlin,Pittsburgh,15122,Pennsylvania,East,Consumer,Furniture,Office Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Small Pack,0.51,41610
3872,27654,41540,High,12,94.83,0.02,Regular Air,29.87,7.64,1.39,Lindsay Shagiari,Mason,45040,Ohio,East,Home Office,Office Supplies,Envelopes,Security-Tint Envelopes,Small Box,0.36,41542
3873,27680,41299,Critical,32,324.4,0.1,Regular Air,-46.98,10.89,4.5,Delfina Latchford,Burbank,60459,Illinois,Central,Small Business,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Small Box,0.59,41300
3874,27680,41299,Critical,19,137.02,0.01,Regular Air,-46.89,6.48,6.6,Delfina Latchford,Burbank,60459,Illinois,Central,Small Business,Office Supplies,Paper,Xerox 21,Small Box,0.37,41300
3875,27681,41601,Medium,7,37.8,0.06,Regular Air,-18.31,4.98,4.7,Dave Hallsten,Brownsville,78521,Texas,Central,Home Office,Office Supplies,Paper,Staples Copy Paper (20Lb. and 84 Bright),Small Box,0.38,41602
3876,27681,41601,Medium,30,183.28,0.04,Regular Air,33.88,6.08,1.17,Dave Hallsten,Brownsville,78521,Texas,Central,Home Office,Office Supplies,Pens & Art Supplies,Col-Erase® Pencils with Erasers,Wrap Bag,0.56,41603
