Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
6148,43526,40324,High,49,561.06,0.07,Regular Air,-2.23,11.58,6.97,Barry Gonzalez,Quebec,Quebec,Consumer,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown",Small Box,0.35,40324
6149,43526,40324,High,19,320.03,0,Regular Air,-43.22,15.31,8.78,Barry Gonzalez,Quebec,Quebec,Consumer,Office Supplies,Storage & Organization,Eldon Jumbo ProFile™ Portable File Boxes Graphite/Black,Small Box,0.57,40325
6266,44358,40269,High,22,5288.89,0,Delivery Truck,547.0362,227.55,32.48,Cynthia Delaney,Quebec,Quebec,Home Office,Furniture,Tables,Hon Rectangular Conference Tables,Jumbo Box,0.68,40271
6284,44480,40310,Medium,25,1321.55,0.1,Regular Air,448.24,54.96,10.75,Vivek Sundaresam,Quebec,Quebec,Home Office,Office Supplies,Paper,Xerox 1940,Small Box,0.36,40312
6293,44546,40261,Critical,15,55.2,0.05,Regular Air,4.26,3.58,1.63,Vivek Sundaresam,Quebec,Quebec,Home Office,Office Supplies,Rubber Bands,"OIC Colored Binder Clips, Assorted Sizes",Wrap Bag,0.36,40262
6687,47556,40384,Low,29,475.58,0.04,Regular Air,108.21,15.98,4,Vivek Sundaresam,Quebec,Quebec,Home Office,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.37,40386
6698,47712,40372,Low,50,274.04,0.1,Express Air,-243.869,5.38,7.57,Gary McGarr,Quebec,Quebec,Home Office,Office Supplies,Binders and Binder Accessories,"Acco PRESSTEX® Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Small Box,0.36,40377
6829,48642,40210,High,36,111.83,0,Regular Air,19.36,2.94,0.7,Matt Collister,Quebec,Quebec,Home Office,Office Supplies,Pens & Art Supplies,Newell 338,Wrap Bag,0.58,40210
6830,48642,40210,High,50,4159.628,0.05,Express Air,1332.909,95.99,4.9,Matt Collister,Quebec,Quebec,Home Office,Technology,Telephones and Communication,T60,Small Box,0.56,40210
7320,52194,40523,Critical,25,612.93,0.1,Regular Air,-5.037,24.92,12.98,Greg Tran,Quebec,Quebec,Home Office,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,0.39,40524
7321,52194,40523,Critical,12,1551.34,0.03,Delivery Truck,-483.12,120.98,78.64,Greg Tran,Quebec,Quebec,Home Office,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,Jumbo Box,0.75,40524
8207,58659,40475,High,2,21.01,0.03,Regular Air,-13.13,6.48,8.19,Tom Stivers,Quebec,Quebec,Small Business,Office Supplies,Paper,Xerox 217,Small Box,0.37,40477
44,258,40540,Critical,33,216.77,0.02,Regular Air,-55.108,6.54,5.27,Liz Willingham,Quebec,Quebec,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones® Four-Pocket Poly Binders,Small Box,0.36,40542
650,4580,40496,Not Specified,28,7384.54,0.09,Delivery Truck,-2301.5278,280.98,81.98,Carlos Meador,Quebec,Quebec,Consumer,Furniture,Tables,Global Adaptabilities™ Conference Tables,Jumbo Box,0.78,40497
1101,8097,40521,Medium,48,7522.8,0.04,Express Air,3187.37,162.93,19.99,Doug Jacobs,Quebec,Quebec,Home Office,Office Supplies,Envelopes,Multimedia Mailers,Small Box,0.39,40523
1392,10114,40217,Critical,39,147.88,0,Regular Air,-142.9105,3.58,5.47,Michael Paige,Quebec,Quebec,Small Business,Office Supplies,Binders and Binder Accessories,Avery Poly Binder Pockets,Small Box,0.37,40219
1557,11236,40481,High,4,1629.75,0.03,Regular Air,-195.7,415.88,11.37,Robert Barroso,Quebec,Quebec,Small Business,Office Supplies,Storage & Organization,Deluxe Rollaway Locking File with Drawer,Small Box,0.57,40483
1768,12643,40256,Low,22,345.69,0.02,Regular Air,143.23,15.04,1.97,Ann Blume,Quebec,Quebec,Small Business,Office Supplies,Paper,White GlueTop Scratch Pads,Wrap Bag,0.39,40258
2896,20900,40506,Low,50,1978.3665,0,Regular Air,483.597,45.99,4.99,Ellis Ballard,Quebec,Quebec,Corporate,Technology,Telephones and Communication,600 Series Non-Flip,Small Box,0.57,40508
4182,29700,40274,Medium,9,30.35,0.01,Regular Air,5.02,3.08,0.99,Eric Barreto,Quebec,Quebec,Consumer,Office Supplies,Labels,Avery 481,Small Box,0.37,40275
4315,30754,40507,Low,20,4108.17,0.09,Regular Air,-505.984479,209.37,69,David Flashing,Quebec,Quebec,Home Office,Furniture,Tables,Hon 2111 Invitation™ Series Corner Table,Large Box,0.79,40511
4443,31650,40401,Not Specified,19,1504.97,0.02,Regular Air,-0.31,77.51,4,Elizabeth Moffitt,Quebec,Quebec,Consumer,Technology,Computer Peripherals,Micro Innovations Media Access Pro Keyboard,Small Box,0.76,40402
4950,35201,40333,Low,18,211.44,0.03,Regular Air,-75.81,10.97,6.5,Brad Thomas,Quebec,Quebec,Home Office,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box,0.64,40340
6713,47842,40310,Medium,50,230.23,0.06,Express Air,-150.93,4.28,5.74,Anthony Garverick,Quebec,Quebec,Small Business,Office Supplies,Paper,Xerox 1953,Small Box,0.4,40310
7115,50759,40256,Low,46,2422.721,0.1,Regular Air,366.183,65.99,8.99,Deborah Brumfield,Quebec,Quebec,Corporate,Technology,Telephones and Communication,Talkabout T8367,Small Box,0.56,40261
8196,58599,40192,Critical,19,2328.62,0,Delivery Truck,45.54,120.98,30,Dianna Wilson,Quebec,Quebec,Small Business,Furniture,Chairs & Chairmats,Hon Every-Day® Chair Series Swivel Task Chairs,Jumbo Drum,0.64,40193
22,132,40339,Medium,27,192.814,0.03,Regular Air,-86.196,7.99,5.03,Emily Phan,Quebec,Quebec,Consumer,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,40340
337,2305,40203,High,11,1382.8,0.01,Regular Air,141.31,120.33,19.99,Maribeth Dona,Quebec,Quebec,Home Office,Office Supplies,Storage & Organization,Iceberg Mobile Mega Data/Printer Cart ®,Small Box,0.59,40203
572,3877,40318,Low,14,700.46,0.02,Express Air,254.31,48.04,7.23,Paul Knutson,Quebec,Quebec,Corporate,Office Supplies,Paper,Xerox 1885,Small Box,0.37,40318
589,4033,40330,Low,21,763.12,0.03,Regular Air,140.33,34.76,5.49,Bill Tyler,Quebec,Quebec,Consumer,Office Supplies,Storage & Organization,Home/Office Personal File Carts,Small Box,0.6,40332
637,4455,40461,Medium,39,279.29,0.07,Regular Air,14.15,7.59,4,Michael Paige,Quebec,Quebec,Small Business,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",Wrap Bag,0.42,40463
723,5189,40507,Low,14,2066.63,0.03,Regular Air,65.58,140.85,19.99,Evan Henry,Quebec,Quebec,Corporate,Office Supplies,Storage & Organization,"Fellowes Strictly Business® Drawer File, Letter/Legal Size",Small Box,0.73,40509
1080,7938,40250,Medium,23,139.19,0.04,Regular Air,-86.73,5.98,7.15,Carlos Meador,Quebec,Quebec,Corporate,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Small Box,0.36,40252
1135,8292,40210,Not Specified,18,299.87,0.02,Regular Air,130.04,15.74,1.39,Ellis Ballard,Quebec,Quebec,Corporate,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Small Box,0.4,40211
1558,11236,40481,High,49,261.02,0.01,Regular Air,-94.047,4.98,4.95,Robert Barroso,Quebec,Quebec,Small Business,Office Supplies,Binders and Binder Accessories,Cardinal Holdit Business Card Pockets,Small Box,0.37,40482
1628,11779,40358,Not Specified,45,311.1,0.04,Regular Air,86.6,6.88,2,Alex Grayson,Quebec,Quebec,Consumer,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Wrap Bag,0.39,40360
1629,11779,40358,Not Specified,43,452.93,0.09,Regular Air,-172.34,10.97,6.5,Alex Grayson,Quebec,Quebec,Consumer,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box,0.64,40359
1748,12515,40311,Medium,16,1702.499,0.08,Regular Air,133.452,125.99,5.99,Michael Stewart,Quebec,Quebec,Small Business,Technology,Telephones and Communication,i600,Small Box,0.56,40314
1754,12580,40191,Low,43,140.72,0.04,Regular Air,-115.53,3.28,3.97,Dave Poirier,Quebec,Quebec,Small Business,Office Supplies,Pens & Art Supplies,Newell 342,Wrap Bag,0.56,40193
1873,13476,40467,Not Specified,47,231.29,0.09,Express Air,-147.8555,4.91,5.68,Noel Staavos,Quebec,Quebec,Home Office,Office Supplies,Binders and Binder Accessories,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Small Box,0.36,40469
1916,13731,40307,Not Specified,10,44.08,0.08,Regular Air,6.79,4.48,1.22,Tom Prescott,Quebec,Quebec,Small Business,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,Wrap Bag,0.36,40310
2478,18017,40262,Critical,22,5202.896,0.02,Delivery Truck,-715.778206,296.18,54.12,Benjamin Venier,Quebec,Quebec,Small Business,Furniture,Tables,Hon 94000 Series Round Tables,Jumbo Box,0.76,40264
3109,22338,40312,Medium,24,790.24,0.09,Regular Air,-213.18,35.77,9.02,Bill Tyler,Quebec,Quebec,Consumer,Technology,Computer Peripherals,"IBM Numeric Access II Keypad, 17-Key, Black",Small Box,0.75,40313
3668,26276,40433,Low,19,20329.8,0,Regular Air,9224.1,999.99,13.99,Janet Martin,Quebec,Quebec,Corporate,Technology,Office Machines,"Polycom Soundstation EX Audio-Conferencing Telephone, Black",Medium Box,0.36,40437
3749,26784,40382,Critical,12,1466.95,0.02,Delivery Truck,-64.14,120.98,30,Christy Brittain,Quebec,Quebec,Consumer,Furniture,Chairs & Chairmats,Hon Every-Day® Chair Series Swivel Task Chairs,Jumbo Drum,0.64,40383
3750,26784,40382,Critical,33,440.23,0.09,Regular Air,-37.9407,13.99,7.51,Christy Brittain,Quebec,Quebec,Consumer,Technology,Office Machines,Sharp EL500L Fraction Calculator,Medium Box,0.39,40383
4130,29349,40339,High,33,162.39,0.1,Regular Air,-101.68,5.28,5.57,Bobby Trafton,Quebec,Quebec,Small Business,Office Supplies,Paper,Xerox 1981,Small Box,0.4,40341
4225,30023,40466,Low,34,16193.16,0.02,Delivery Truck,6463.34,449.99,49,Giulietta Dortch,Quebec,Quebec,Consumer,Technology,Copiers and Fax,Canon PC940 Copier,Jumbo Drum,0.38,40470
4241,30150,40455,Critical,30,443.46,0.06,Regular Air,193.12,15.57,1.39,Aaron Hawkins,Quebec,Quebec,Home Office,Office Supplies,Envelopes,Park Ridge™ Embossed Executive Business Envelopes,Small Box,0.38,40456
4655,33154,40393,Critical,7,368.0245,0.09,Regular Air,-218.812,65.99,4.2,Harold Dahlen,Quebec,Quebec,Corporate,Technology,Telephones and Communication,5170,Small Box,0.59,40396
5263,37443,40283,Not Specified,21,2172.702,0.01,Regular Air,481.743,115.99,2.5,Mark Packer,Quebec,Quebec,Small Business,Technology,Telephones and Communication,6160,Small Box,0.57,40285
5399,38372,40313,High,46,1053.84,0,Regular Air,-632.16,20.98,21.2,Dean Percer,Quebec,Quebec,Consumer,Furniture,Office Furnishings,36X48 HARDFLOOR CHAIRMAT,Medium Box,0.78,40313
5493,38976,40537,Critical,46,944.76,0.03,Regular Air,165.46,19.98,8.68,Paul Knutson,Quebec,Quebec,Corporate,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Small Box,0.37,40539
5538,39238,40447,Critical,9,373.48,0.1,Express Air,112.0555,40.98,2.99,Tracy Poddar,Quebec,Quebec,Corporate,Office Supplies,Binders and Binder Accessories,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Small Box,0.36,40448
5653,40005,40384,High,9,130.43,0.03,Regular Air,-8.7,13.48,4.51,Mark Packer,Quebec,Quebec,Small Business,Office Supplies,Storage & Organization,"Tenex Personal Project File with Scoop Front Design, Black",Small Box,0.59,40384
5829,41350,40306,Medium,1,423.3,0.01,Regular Air,-259.01,419.19,19.99,Erica Hernandez,Quebec,Quebec,Small Business,Office Supplies,Storage & Organization,Smead Adjustable Mobile File Trolley with Lockable Top,Small Box,0.58,40307
5834,41383,40310,Low,38,2702.3,0.03,Delivery Truck,-1330.78,70.98,59.81,Fred McMath,Quebec,Quebec,Small Business,Furniture,Chairs & Chairmats,"Situations Contoured Folding Chairs, 4/Set",Jumbo Drum,0.6,40314
5900,41826,40467,Medium,2,570.98,0.05,Delivery Truck,-340.48,258.98,54.31,Chuck Sachs,Quebec,Quebec,Consumer,Furniture,Chairs & Chairmats,Global Enterprise™ Series Seating Low-Back Swivel/Tilt Chairs,Jumbo Drum,0.55,40469
6003,42528,40232,Medium,29,200.7,0.02,Regular Air,-147.72,6.48,9.17,Alex Grayson,Quebec,Quebec,Consumer,Office Supplies,Paper,Xerox 1996,Small Box,0.37,40233
6004,42529,40461,Low,2,6.34,0.08,Regular Air,-4.44,2.78,0.97,Bobby Elias,Quebec,Quebec,Small Business,Office Supplies,Pens & Art Supplies,Newell 339,Wrap Bag,0.59,40465
6006,42529,40461,Low,48,2996.93,0.04,Regular Air,1060.87,60.22,3.5,Bobby Elias,Quebec,Quebec,Small Business,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Small Box,0.57,40465
6095,43200,40390,Not Specified,3,554.32,0.01,Regular Air,-62.1345,172.99,19.99,Sara Luxemburg,Quebec,Quebec,Small Business,Office Supplies,Binders and Binder Accessories,Ibico EB-19 Dual Function Manual Binding System,Small Box,0.39,40391
6096,43200,40390,Not Specified,15,1073.567,0.04,Regular Air,-305.965,85.99,0.99,Sara Luxemburg,Quebec,Quebec,Small Business,Technology,Telephones and Communication,Accessory4,Wrap Bag,0.85,40391
6223,44065,40362,Low,23,1914.16,0.01,Delivery Truck,128.43,80.97,33.6,Keith Herrera,Quebec,Quebec,Small Business,Technology,Office Machines,Lexmark Z25 Color Inkjet Printer,Jumbo Drum,0.37,40369
6353,45030,40383,High,1,18.16,0.03,Regular Air,-7.25,12.28,6.13,Giulietta Dortch,Quebec,Quebec,Consumer,Office Supplies,Storage & Organization,Recycled Eldon Regeneration Jumbo File,Small Box,0.57,40385
6487,46177,40517,Low,13,11169.95,0.07,Regular Air,3982.2245,896.99,19.99,Rick Duston,Quebec,Quebec,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL300 Electric Binding System,Small Box,0.38,40517
6608,47012,40311,Low,35,584.42,0.08,Express Air,-97.21,16.99,8.99,Michael Oakman,Quebec,Quebec,Small Business,Office Supplies,Pens & Art Supplies,Berol Giant Pencil Sharpener,Small Pack,0.56,40315
8299,59270,40189,High,5,647.27,0.08,Delivery Truck,-404.77,122.99,70.2,Deborah Brumfield,Quebec,Quebec,Small Business,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.74,40189
8342,59619,40222,Not Specified,35,225.4,0.08,Regular Air,-165.48,6.48,8.4,Maureen Gastineau,Quebec,Quebec,Consumer,Office Supplies,Paper,Xerox 212,Small Box,0.37,40224
8358,59714,40525,Critical,26,9225.65,0.03,Delivery Truck,1656.46215,349.45,60,Julia Barnett,Quebec,Quebec,Corporate,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Jumbo Drum,,40527
14,70,40529,Low,48,90.05,0.03,Regular Air,-107,1.86,2.58,Helen Wasserman,Quebec,Quebec,Home Office,Office Supplies,Rubber Bands,"Super Bands, 12/Pack",Wrap Bag,0.82,40534
15,70,40529,Low,46,7804.53,0.05,Regular Air,2057.166,205.99,5.99,Helen Wasserman,Quebec,Quebec,Home Office,Technology,Telephones and Communication,3285,Small Box,0.59,40534
27,193,40397,Critical,14,174.89,0.06,Regular Air,-37.04,12.44,6.27,Justin Hirsh,Quebec,Quebec,Consumer,Office Supplies,Storage & Organization,Eldon Simplefile® Box Office®,Medium Box,0.57,40399
112,738,40238,Not Specified,7,560.51,0.04,Regular Air,32.6,80.98,4.5,Caroline Jumper,Quebec,Quebec,Corporate,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Small Box,0.59,40240
113,738,40238,Not Specified,31,189.95,0.08,Regular Air,-56.68,6.48,5.14,Caroline Jumper,Quebec,Quebec,Corporate,Office Supplies,Paper,Xerox 23,Small Box,0.37,40239
117,772,40284,High,35,589.24,0.08,Regular Air,-38.35,17.52,8.17,Pamela Stobb,Quebec,Quebec,Consumer,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,Medium Box,0.5,40286
118,772,40284,High,25,233.05,0.1,Regular Air,86.93,9.9,1.39,Pamela Stobb,Quebec,Quebec,Consumer,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,Small Box,0.37,40286
263,1825,40516,Medium,22,38.26,0.03,Regular Air,-2.34,1.76,0.7,Aaron Smayling,Quebec,Quebec,Small Business,Office Supplies,Pens & Art Supplies,Newell 310,Wrap Bag,0.56,40518
523,3586,40516,High,32,383.57,0.06,Regular Air,70.51,12.58,5.16,Lena Cacioppo,Quebec,Quebec,Home Office,Furniture,Office Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",Small Box,0.43,40517
524,3586,40516,High,31,461.1,0.05,Regular Air,116.96,14.34,5,Lena Cacioppo,Quebec,Quebec,Home Office,Furniture,Office Furnishings,Nu-Dell Leatherette Frames,Small Pack,0.49,40518
556,3778,40323,Critical,34,268.09,0.07,Regular Air,-63.76,8.32,2.38,Deirdre Greer,Quebec,Quebec,Home Office,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Small Pack,0.74,40325
557,3778,40323,Critical,12,557.03,0.04,Regular Air,8.95,45.19,1.99,Deirdre Greer,Quebec,Quebec,Home Office,Technology,Computer Peripherals,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Small Pack,0.55,40324
558,3778,40323,Critical,3,26.53,0.05,Regular Air,-15,6.68,6.92,Deirdre Greer,Quebec,Quebec,Home Office,Office Supplies,Paper,Xerox 1898,Small Box,0.37,40324
559,3778,40323,Critical,34,5133.9235,0.02,Regular Air,1313.946,175.99,4.99,Deirdre Greer,Quebec,Quebec,Home Office,Technology,Telephones and Communication,5165,Small Box,0.59,40324
584,4004,40304,Medium,14,63.52,0.1,Regular Air,8.66,4.84,0.71,Sheri Gordon,Quebec,Quebec,Corporate,Office Supplies,Pens & Art Supplies,*Staples* Highlighting Markers,Wrap Bag,0.52,40307
585,4004,40304,Medium,44,1512.25,0.05,Regular Air,195.48,34.58,8.99,Sheri Gordon,Quebec,Quebec,Corporate,Office Supplies,Pens & Art Supplies,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Small Pack,0.56,40305
778,5543,40445,Medium,15,703.54,0.04,Regular Air,138.46,48.58,3.99,Fred Chung,Quebec,Quebec,Corporate,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,Small Box,0.56,40447
779,5543,40445,Medium,6,65.93,0.04,Regular Air,11.06,10.31,1.79,Fred Chung,Quebec,Quebec,Corporate,Office Supplies,Paper,"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""",Wrap Bag,0.38,40448
780,5543,40445,Medium,27,67.3,0.02,Regular Air,-115.38,2.18,5,Fred Chung,Quebec,Quebec,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",*Staples* Letter Opener,Wrap Bag,0.81,40447
843,6050,40265,Low,3,261.94,0.06,Delivery Truck,-219.7794,80.97,33.6,Phillip Flathmann,Quebec,Quebec,Small Business,Technology,Office Machines,Lexmark Z25 Color Inkjet Printer,Jumbo Drum,0.37,40272
844,6050,40265,Low,47,9574.82,0.08,Regular Air,-505.984479,209.37,69,Phillip Flathmann,Quebec,Quebec,Small Business,Furniture,Tables,Hon 2111 Invitation™ Series Corner Table,Large Box,0.79,40270
979,7079,40217,Medium,44,12296.49,0.01,Delivery Truck,-416.7,280.98,57,Brenda Bowman,Quebec,Quebec,Small Business,Furniture,Chairs & Chairmats,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Jumbo Drum,0.78,40218
980,7079,40217,Medium,18,128.13,0.03,Regular Air,-34.91,6.48,5.94,Brenda Bowman,Quebec,Quebec,Small Business,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Small Box,0.37,40219
1005,7301,40540,Low,17,959.089,0.06,Regular Air,124.992,65.99,2.5,Logan Haushalter,Quebec,Quebec,Corporate,Technology,Telephones and Communication,6000,Small Box,0.55,40557
1084,8000,40440,Low,10,149.25,0.08,Regular Air,-26.8065,15.01,8.4,John Stevenson,Quebec,Quebec,Small Business,Office Supplies,Binders and Binder Accessories,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Small Box,0.39,40442
1085,8000,40440,Low,1,10.14,0.04,Regular Air,-7.613,4.82,5.24,John Stevenson,Quebec,Quebec,Small Business,Office Supplies,Binders and Binder Accessories,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Small Box,0.39,40442
1211,8870,40242,Not Specified,15,441.58,0.07,Regular Air,117.39,30.98,5.09,Mathew Reese,Quebec,Quebec,Small Business,Office Supplies,Paper,Xerox 19,Small Box,0.4,40243
1879,13540,40321,High,33,121,0.09,Regular Air,51.21,3.75,0.5,Theresa Swint,Quebec,Quebec,Consumer,Office Supplies,Labels,Avery 510,Small Box,0.37,40323
1880,13540,40321,High,27,1484.185,0.02,Regular Air,239.247,65.99,4.99,Theresa Swint,Quebec,Quebec,Consumer,Technology,Telephones and Communication,T193,Small Box,0.57,40323
1968,14081,40457,High,31,1476.12,0.03,Delivery Truck,-1401.1712,44.43,46.59,Alan Haines,Quebec,Quebec,Home Office,Furniture,Tables,Hon 61000 Series Interactive Training Tables,Jumbo Box,0.67,40458
1969,14086,40471,Low,13,1764.97,0.07,Delivery Truck,-383.5,130.98,54.74,Alan Haines,Quebec,Quebec,Consumer,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Jumbo Box,0.69,40476
1970,14086,40471,Low,50,238.34,0.04,Regular Air,-7.36,4.76,3.01,Alan Haines,Quebec,Quebec,Consumer,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",Wrap Bag,0.36,40478
2289,16513,40424,Critical,10,1642.43,0.02,Delivery Truck,-423.2,150.89,60.2,Dennis Kane,Quebec,Quebec,Small Business,Furniture,Chairs & Chairmats,"Global Leather & Oak Executive Chair, Burgundy",Jumbo Drum,0.77,40425
2307,16640,40386,Low,6,652.33,0.09,Delivery Truck,-227.51,113.98,30,Stewart Visinsky,Quebec,Quebec,Corporate,Furniture,Chairs & Chairmats,Hon Comfortask® Task/Swivel Chairs,Jumbo Drum,0.69,40388
2381,17255,40373,Not Specified,17,158.19,0.09,Regular Air,-75.22,9.38,7.28,Dorris Love,Quebec,Quebec,Home Office,Office Supplies,Storage & Organization,Staples File Caddy,Small Box,0.57,40374
2583,18627,40532,Medium,4,15.7,0.01,Regular Air,0.71,3.69,0.5,Phillip Flathmann,Quebec,Quebec,Small Business,Office Supplies,Labels,Avery 487,Small Box,0.38,40533
2670,19329,40244,Not Specified,37,281.59,0.07,Regular Air,-6.39,7.96,4.95,Max Engle,Quebec,Quebec,Corporate,Furniture,Office Furnishings,Staples Plastic Wall Frames,Small Box,0.41,40246
2671,19329,40244,Not Specified,6,231.7525,0.03,Regular Air,-155.947,45.99,4.99,Max Engle,Quebec,Quebec,Corporate,Technology,Telephones and Communication,KF 788,Small Box,0.56,40245
2748,19841,40538,Low,17,213.06,0.03,Regular Air,-31.74,11.97,5.81,Tom Stivers,Quebec,Quebec,Corporate,Office Supplies,Pens & Art Supplies,Staples SlimLine Pencil Sharpener,Small Pack,0.6,40565
2749,19841,40538,Low,7,1126.488,0.08,Regular Air,-557.953,195.99,4.2,Tom Stivers,Quebec,Quebec,Corporate,Technology,Telephones and Communication,688,Small Box,0.6,40569
2900,20934,40198,Critical,5,1253.89,0.09,Delivery Truck,-577.4799,264.98,17.86,Bill Eplett,Quebec,Quebec,Corporate,Technology,Office Machines,Panasonic KX-P1131 Dot Matrix Printer,Jumbo Drum,0.58,40199
3137,22498,40491,Critical,20,34.94,0.05,Regular Air,-30.7,1.7,1.99,Sarah Brown,Quebec,Quebec,Consumer,Technology,Computer Peripherals,BASF Silver 74 Minute CD-R,Small Pack,0.51,40492
3327,23782,40188,Low,46,21390.44,0.09,Delivery Truck,5365.43,500.98,26,Justin MacKendrick,Quebec,Quebec,Corporate,Furniture,Chairs & Chairmats,Global Troy™ Executive Leather Low-Back Tilter,Jumbo Drum,0.6,40188
3328,23782,40188,Low,7,169.75,0.09,Regular Air,-194.85,20.34,35,Justin MacKendrick,Quebec,Quebec,Corporate,Office Supplies,Storage & Organization,Tennsco Commercial Shelving,Large Box,0.84,40193
3367,24069,40375,Low,21,7981.2,0.02,Delivery Truck,-592.5205,376.13,85.63,Anne Pryor,Quebec,Quebec,Home Office,Furniture,Tables,Bretford Rectangular Conference Table Tops,Jumbo Box,0.74,40382
3476,24740,40188,Medium,11,1091.47,0.04,Regular Air,160.48,92.23,39.61,Logan Haushalter,Quebec,Quebec,Corporate,Furniture,Office Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Medium Box,0.67,40189
3477,24740,40188,Medium,35,112.59,0.09,Express Air,-126.7,3.28,5,Logan Haushalter,Quebec,Quebec,Corporate,Office Supplies,Pens & Art Supplies,Newell 35,Wrap Bag,0.56,40188
3683,26341,40387,Critical,8,1095.27,0.03,Delivery Truck,-281.2238,124.49,51.94,Karen Ferguson,Quebec,Quebec,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,40389
3726,26630,40509,High,9,65.67,0.02,Regular Air,-35.2,6.48,7.37,Logan Haushalter,Quebec,Quebec,Corporate,Office Supplies,Paper,Xerox 210,Small Box,0.37,40511
3790,27011,40542,Medium,5,53.66,0.09,Regular Air,5.69,10.94,1.39,Anne Pryor,Quebec,Quebec,Home Office,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Small Box,0.35,40542
4235,30114,40406,Low,7,4667.28,0.09,Express Air,-362.88,699.99,24.49,Caroline Jumper,Quebec,Quebec,Corporate,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier,Large Box,0.41,40413
4258,30336,40207,Medium,28,5155.07,0.06,Regular Air,368.79,193.17,19.99,Caroline Jumper,Quebec,Quebec,Corporate,Office Supplies,Storage & Organization,Fellowes Staxonsteel® Drawer Files,Small Box,0.71,40209
4351,31040,40435,Not Specified,23,872.97,0.1,Regular Air,-22.63,39.98,4,Caroline Jumper,Quebec,Quebec,Corporate,Technology,Computer Peripherals,Microsoft Natural Keyboard Elite,Small Box,0.7,40437
4352,31040,40435,Not Specified,19,545.71,0.1,Regular Air,-35.47,29.74,6.64,Caroline Jumper,Quebec,Quebec,Corporate,Office Supplies,Storage & Organization,Acco Perma® 2700 Stacking Storage Drawers,Small Box,0.7,40437
4545,32326,40482,High,50,929.81,0.09,Regular Air,-188.41,19.99,11.17,Jason Klamczynski,Quebec,Quebec,Small Business,Furniture,Office Furnishings,Telescoping Adjustable Floor Lamp,Large Box,0.6,40483
4654,33152,40503,Critical,19,2569.6265,0,Regular Air,398.007,155.99,8.99,Caroline Jumper,Quebec,Quebec,Corporate,Technology,Telephones and Communication,R280,Small Box,0.55,40505
